date_iso,date_human,title,company,location,apply,source,department
2025-09-16,"Sep 16, 2025",Business Development Representative - French Speaking,asana,Dublin,https://www.asana.com/jobs/apply/7251706?gh_jid=7251706,greenhouse,
2025-09-16,"Sep 16, 2025",Banking Specialist,brex,"New York, New York, United States",https://www.brex.com/careers/8106949002?gh_jid=8106949002,greenhouse,
2025-09-16,"Sep 16, 2025",Banking Specialist,brex,"San Francisco, California, United States",https://www.brex.com/careers/8106987002?gh_jid=8106987002,greenhouse,
2025-09-16,"Sep 16, 2025", Employee Relations Business Partner,brex,"Seattle, Washington, United States",https://www.brex.com/careers/8164670002?gh_jid=8164670002,greenhouse,
2025-09-15,"Sep 15, 2025",UAE Policy Manager,coinbase,Remote - UAE,https://www.coinbase.com/careers/positions/7219410?gh_jid=7219410,greenhouse,
2025-09-15,"Sep 15, 2025",Technical Account Manager 2,datadog,"Paris, France",https://careers.datadoghq.com/detail/7093910/?gh_jid=7093910,greenhouse,
2025-09-15,"Sep 15, 2025",Staff Software Engineer - ML Observability,datadog,"Boston, Massachusetts, USA; New York, New York, USA",https://careers.datadoghq.com/detail/7107437/?gh_jid=7107437,greenhouse,
2025-09-15,"Sep 15, 2025",Staff Software Engineer - AI Platforms,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7137294/?gh_jid=7137294,greenhouse,
2025-09-15,"Sep 15, 2025",Staff GenAI Engineer - Application Performance Monitoring (APM),datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/6958985/?gh_jid=6958985,greenhouse,
2025-09-15,"Sep 15, 2025",Staff AI Engineer - Notebooks,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7248104/?gh_jid=7248104,greenhouse,
2025-09-15,"Sep 15, 2025",Staff AI Engineer - Notebooks,datadog,"Alabama, USA, Remote; Arizona, USA, Remote; Arkansas, USA, Remote; California, USA, Remote; Colorado, USA, Remote; Connecticut, USA, Remote; Delaware, USA, Remote; Florida, USA, Remote; Georgia, USA, Remote; Idaho, USA, Remote; Illinois, USA, Remote; Indiana, USA, Remote; Iowa, USA, Remote; Kansas, USA, Remote; Kentucky, USA, Remote; Louisiana, USA, Remote; Maine, USA, Remote; Maryland, USA, Remote; Massachusetts, USA, Remote; Michigan, USA, Remote; Minnesota, USA, Remote; Missouri, USA, Remote; Montana, USA, Remote; Nebraska, USA, Remote; Nevada, USA, Remote; New Hampshire, USA, Remote; New Jersey, USA, Remote; New Mexico, USA, Remote; New York, USA, Remote; North Carolina, USA, Remote; Ohio, USA, Remote; Oklahoma, USA, Remote; Oregon, USA, Remote; Pennsylvania, USA, Remote; Rhode Island, USA, Remote; South Carolina, USA, Remote; Tennessee, USA, Remote; Texas, USA, Remote; Utah, USA, Remote; Vermont, USA, Remote; Virginia, USA, Remote; Washington, USA, Remote; Wisconsin, USA, Remote",https://careers.datadoghq.com/detail/7248144/?gh_jid=7248144,greenhouse,
2025-09-15,"Sep 15, 2025",Staff AI Engineer - Graphing,datadog,"Alabama, USA, Remote; Arizona, USA, Remote; Arkansas, USA, Remote; California, USA, Remote; Colorado, USA, Remote; Connecticut, USA, Remote; Delaware, USA, Remote; Florida, USA, Remote; Georgia, USA, Remote; Idaho, USA, Remote; Illinois, USA, Remote; Indiana, USA, Remote; Iowa, USA, Remote; Kansas, USA, Remote; Kentucky, USA, Remote; Louisiana, USA, Remote; Maine, USA, Remote; Maryland, USA, Remote; Massachusetts, USA, Remote; Michigan, USA, Remote; Minnesota, USA, Remote; Missouri, USA, Remote; Montana, USA, Remote; Nebraska, USA, Remote; Nevada, USA, Remote; New Hampshire, USA, Remote; New Jersey, USA, Remote; New Mexico, USA, Remote; New York, USA, Remote; North Carolina, USA, Remote; Ohio, USA, Remote; Oklahoma, USA, Remote; Oregon, USA, Remote; Pennsylvania, USA, Remote; Rhode Island, USA, Remote; South Carolina, USA, Remote; Tennessee, USA, Remote; Texas, USA, Remote; Utah, USA, Remote; Vermont, USA, Remote; Virginia, USA, Remote; Washington, USA, Remote; Wisconsin, USA, Remote",https://careers.datadoghq.com/detail/7248004/?gh_jid=7248004,greenhouse,
2025-09-15,"Sep 15, 2025",Staff AI Engineer - Graphing,datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA",https://careers.datadoghq.com/detail/7245963/?gh_jid=7245963,greenhouse,
2025-09-15,"Sep 15, 2025","Software Engineer, Infrastructure",asana,San Francisco,https://www.asana.com/jobs/apply/7093425?gh_jid=7093425,greenhouse,
2025-09-15,"Sep 15, 2025",Software Engineer - Data & Analytics Platform,datadog,"Paris, France",https://careers.datadoghq.com/detail/6629519/?gh_jid=6629519,greenhouse,
2025-09-15,"Sep 15, 2025","Senior Recruiter, Business Recruiting",datadog,"Tokyo, Japan",https://careers.datadoghq.com/detail/7235421/?gh_jid=7235421,greenhouse,
2025-09-15,"Sep 15, 2025",Senior Product Designer - Real User Monitoring,datadog,"Paris, France",https://careers.datadoghq.com/detail/7250811/?gh_jid=7250811,greenhouse,
2025-09-15,"Sep 15, 2025","Senior Partner Manager, Cloud Alliances (ASEAN & GCR)",datadog,"Singapore, Singapore",https://careers.datadoghq.com/detail/7241165/?gh_jid=7241165,greenhouse,
2025-09-15,"Sep 15, 2025","Senior Frontend/Full-Stack Software Engineer, Profile",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7031324?gh_jid=7031324,greenhouse,
2025-09-15,"Sep 15, 2025",Senior Data Engineer - Revenue Platforms,datadog,"Paris, France",https://careers.datadoghq.com/detail/6622270/?gh_jid=6622270,greenhouse,
2025-09-15,"Sep 15, 2025","Senior Associate, Compliance-Canada (Securities Regulatory Compliance)",coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6472128?gh_jid=6472128,greenhouse,
2025-09-15,"Sep 15, 2025",Product Manager I - Prime Trading ,coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7126103?gh_jid=7126103,greenhouse,
2025-09-15,"Sep 15, 2025","Outsourcing Specialist, Safety",discord,San Francisco Bay Area,https://job-boards.greenhouse.io/discord/jobs/8126513002,greenhouse,
2025-09-15,"Sep 15, 2025","Manager, Mid Market Sales (DACH)",datadog,"Amsterdam, The Netherlands; Dublin, Ireland",https://careers.datadoghq.com/detail/7243623/?gh_jid=7243623,greenhouse,
2025-09-15,"Sep 15, 2025","Manager I, Engineering - Fleet Automation",datadog,"Lisbon, Portugal",https://careers.datadoghq.com/detail/7120432/?gh_jid=7120432,greenhouse,
2025-09-15,"Sep 15, 2025","Manager I, Engineering - Fleet Automation",datadog,"Bordeaux, France; Lyon, France; Madrid, Spain; Montpellier, France; Nantes, France; Paris, France; Sophia Antipolis, France",https://careers.datadoghq.com/detail/7120397/?gh_jid=7120397,greenhouse,
2025-09-15,"Sep 15, 2025",Major Accounts Manager (UK),datadog,"United Kingdom, Remote",https://careers.datadoghq.com/detail/7244867/?gh_jid=7244867,greenhouse,
2025-09-15,"Sep 15, 2025",Enterprise IT Support Technician II,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7190638/?gh_jid=7190638,greenhouse,
2025-09-15,"Sep 15, 2025","Director, Enterprise Sales",datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7187249/?gh_jid=7187249,greenhouse,
2025-09-15,"Sep 15, 2025",Business Systems Analyst - Oracle,discord,San Francisco Bay Area,https://job-boards.greenhouse.io/discord/jobs/8037540002,greenhouse,
2025-09-15,"Sep 15, 2025","[2026] Associate Product Manager, Early Career",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7167343?gh_jid=7167343,greenhouse,
2025-09-12,"Sep 12, 2025","Staff Software Engineer, Infrastructure - Datastores ",coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7242173?gh_jid=7242173,greenhouse,
2025-09-12,"Sep 12, 2025",Staff Software Engineer - Dashboards,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/6678803/?gh_jid=6678803,greenhouse,
2025-09-12,"Sep 12, 2025",Staff Software Engineer - Dashboards,datadog,"Alabama, USA, Remote; Arizona, USA, Remote; Arkansas, USA, Remote; California, USA, Remote; Colorado, USA, Remote; Connecticut, USA, Remote; Delaware, USA, Remote; Florida, USA, Remote; Georgia, USA, Remote; Idaho, USA, Remote; Illinois, USA, Remote; Indiana, USA, Remote; Iowa, USA, Remote; Kansas, USA, Remote; Kentucky, USA, Remote; Louisiana, USA, Remote; Maine, USA, Remote; Maryland, USA, Remote; Massachusetts, USA, Remote; Michigan, USA, Remote; Minnesota, USA, Remote; Missouri, USA, Remote; Montana, USA, Remote; Nebraska, USA, Remote; Nevada, USA, Remote; New Hampshire, USA, Remote; New Jersey, USA, Remote; New Mexico, USA, Remote; New York, USA, Remote; North Carolina, USA, Remote; Ohio, USA, Remote; Oklahoma, USA, Remote; Oregon, USA, Remote; Pennsylvania, USA, Remote; Rhode Island, USA, Remote; South Carolina, USA, Remote; Tennessee, USA, Remote; Texas, USA, Remote; Utah, USA, Remote; Vermont, USA, Remote; Virginia, USA, Remote; Washington, USA, Remote; Wisconsin, USA, Remote",https://careers.datadoghq.com/detail/7248989/?gh_jid=7248989,greenhouse,
2025-09-12,"Sep 12, 2025","Software Engineer, Backend",coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/6807295?gh_jid=6807295,greenhouse,
2025-09-12,"Sep 12, 2025",Senior Security Researcher - GenAI,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7120794/?gh_jid=7120794,greenhouse,
2025-09-12,"Sep 12, 2025",Senior Integrations Analyst,discord,Remote (U.S.),https://job-boards.greenhouse.io/discord/jobs/8116010002,greenhouse,
2025-09-12,"Sep 12, 2025",Sales Development Representative,asana,Dublin,https://www.asana.com/jobs/apply/7243266?gh_jid=7243266,greenhouse,
2025-09-12,"Sep 12, 2025",Product Owner -Martech,asana,Warsaw,https://www.asana.com/jobs/apply/6893841?gh_jid=6893841,greenhouse,
2025-09-12,"Sep 12, 2025","Product Marketing Manager, General Market Ads",discord,San Francisco Bay Area or Greater Los Angeles Area,https://job-boards.greenhouse.io/discord/jobs/8091504002,greenhouse,
2025-09-12,"Sep 12, 2025",Product Manager II - Synthetics Testing and Monitoring,datadog,"Paris, France",https://careers.datadoghq.com/detail/7219496/?gh_jid=7219496,greenhouse,
2025-09-12,"Sep 12, 2025",New Business Account Executive,asana,Munich,https://www.asana.com/jobs/apply/7179606?gh_jid=7179606,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Synthetics Core Engine",datadog,"Paris, France",https://careers.datadoghq.com/detail/7144261/?gh_jid=7144261,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Revenue Query",datadog,"Paris, France",https://careers.datadoghq.com/detail/6323233/?gh_jid=6323233,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - REDAPL Resource Graph",datadog,"Paris, France",https://careers.datadoghq.com/detail/7047381/?gh_jid=7047381,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Query Engines Core",datadog,"Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/7189397/?gh_jid=7189397,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - OrgStore Blueprint",datadog,"Madrid, Spain",https://careers.datadoghq.com/detail/7058521/?gh_jid=7058521,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Org Management and Governance (OMG)",datadog,"Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/7131807/?gh_jid=7131807,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Dependency Management",datadog,"Madrid, Spain",https://careers.datadoghq.com/detail/7237806/?gh_jid=7237806,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Core Analytics - Datasets & Governance",datadog,"Paris, France",https://careers.datadoghq.com/detail/7105627/?gh_jid=7105627,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Container Autoscaling",datadog,"Lisbon, Portugal",https://careers.datadoghq.com/detail/6919120/?gh_jid=6919120,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Container Autoscaling",datadog,"Paris, France",https://careers.datadoghq.com/detail/6919115/?gh_jid=6919115,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Cloud Vulnerability Management",datadog,"Madrid, Spain",https://careers.datadoghq.com/detail/7084019/?gh_jid=7084019,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Cloud SIEM - Security Data Enrichment",datadog,"Paris, France",https://careers.datadoghq.com/detail/7238240/?gh_jid=7238240,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Billing Processing",datadog,"Paris, France",https://careers.datadoghq.com/detail/6677625/?gh_jid=6677625,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - APM SDK Capabilities",datadog,"Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/7095582/?gh_jid=7095582,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - APM SDK Capabilities",datadog,"Lisbon, Portugal",https://careers.datadoghq.com/detail/7248773/?gh_jid=7248773,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Analytics Data Platform, Governance",datadog,"Paris, France",https://careers.datadoghq.com/detail/6955941/?gh_jid=6955941,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - AI Platform, Feature Stores ",datadog,"Paris, France; Sophia Antipolis, France",https://careers.datadoghq.com/detail/7182638/?gh_jid=7182638,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - AI Platform, Evaluation & Annotation",datadog,"Paris, France",https://careers.datadoghq.com/detail/6576009/?gh_jid=6576009,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - Agent Developer Experience",datadog,"Bordeaux, France; Grenoble, France; Lyon, France; Montpellier, France; Nantes, France; Paris, France; Sophia Antipolis, France",https://careers.datadoghq.com/detail/7164407/?gh_jid=7164407,greenhouse,
2025-09-12,"Sep 12, 2025","Manager I, Engineering - AAA Supportability",datadog,"Paris, France",https://careers.datadoghq.com/detail/6321203/?gh_jid=6321203,greenhouse,
2025-09-12,"Sep 12, 2025",Institutional Sales Associate,coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7235232?gh_jid=7235232,greenhouse,
2025-09-12,"Sep 12, 2025",Head of SEC Reporting,coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6964998?gh_jid=6964998,greenhouse,
2025-09-12,"Sep 12, 2025","Customer Success Manager, Named Accounts - DACH and SE",asana,Munich,https://www.asana.com/jobs/apply/7218513?gh_jid=7218513,greenhouse,
2025-09-12,"Sep 12, 2025","Customer Success Manager, Named Accounts",asana,New York City,https://www.asana.com/jobs/apply/7227243?gh_jid=7227243,greenhouse,
2025-09-12,"Sep 12, 2025",Commercial Sales Engineer (German-speaking),datadog,"Amsterdam, The Netherlands; Dublin, Ireland; Paris, France",https://careers.datadoghq.com/detail/7091865/?gh_jid=7091865,greenhouse,
2025-09-12,"Sep 12, 2025",Commercial Account Executive (UKI),datadog,"Dublin, Ireland",https://careers.datadoghq.com/detail/6427176/?gh_jid=6427176,greenhouse,
2025-09-12,"Sep 12, 2025",Business Development Representative,asana,Dublin,https://www.asana.com/jobs/apply/7227199?gh_jid=7227199,greenhouse,
2025-09-11,"Sep 11, 2025",Transaction Monitoring Compliance QA Analyst IV,coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7140861?gh_jid=7140861,greenhouse,
2025-09-11,"Sep 11, 2025",Technical Enablement Manager 3 (Korean Speaking),datadog,"Seoul, South Korea",https://careers.datadoghq.com/detail/7228731/?gh_jid=7228731,greenhouse,
2025-09-11,"Sep 11, 2025",Strategic Account Executive - North & East,datadog,"Delhi, India",https://careers.datadoghq.com/detail/6938351/?gh_jid=6938351,greenhouse,
2025-09-11,"Sep 11, 2025",Strategic Account Executive,datadog,"Mexico City, Mexico",https://careers.datadoghq.com/detail/7131396/?gh_jid=7131396,greenhouse,
2025-09-11,"Sep 11, 2025",Senior Privacy Engineer,discord,San Francisco Bay Area (U.S),https://job-boards.greenhouse.io/discord/jobs/8105734002,greenhouse,
2025-09-11,"Sep 11, 2025",Sales Engineer (Customer Success) - Boston,datadog,"Boston, Massachusetts, USA",https://careers.datadoghq.com/detail/7242265/?gh_jid=7242265,greenhouse,
2025-09-11,"Sep 11, 2025",Sales Development Representative (Bahasa Market),datadog,"Singapore, Singapore",https://careers.datadoghq.com/detail/7241442/?gh_jid=7241442,greenhouse,
2025-09-11,"Sep 11, 2025","Recruiter II, Business Recruiting",datadog,"Singapore, Singapore",https://careers.datadoghq.com/detail/7235437/?gh_jid=7235437,greenhouse,
2025-09-11,"Sep 11, 2025",Office Operations Associate,datadog,"Bangalore, India",https://careers.datadoghq.com/detail/7228577/?gh_jid=7228577,greenhouse,
2025-09-11,"Sep 11, 2025",Commercial Sales Engineer (Thai Speaking),datadog,"Singapore, Singapore",https://careers.datadoghq.com/detail/7215178/?gh_jid=7215178,greenhouse,
2025-09-11,"Sep 11, 2025","Account Manager, Mid-Market (Tokyo, Japan) ",figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5636885004?gh_jid=5636885004,greenhouse,
2025-09-11,"Sep 11, 2025","[2026] Associate Product Designer, Early Career",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7167345?gh_jid=7167345,greenhouse,
2025-09-10,"Sep 10, 2025",UKI Corporate Account Executive,asana,Dublin,https://www.asana.com/jobs/apply/7129458?gh_jid=7129458,greenhouse,
2025-09-10,"Sep 10, 2025",Strategic Account Executive,datadog,"Boston, Massachusetts, USA",https://careers.datadoghq.com/detail/7117086/?gh_jid=7117086,greenhouse,
2025-09-10,"Sep 10, 2025","Staff Software Engineer, Infrastructure - Datastores ",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7242171?gh_jid=7242171,greenhouse,
2025-09-10,"Sep 10, 2025",Staff Machine Learning Engineer - AI/ML Risk Platform,coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7089642?gh_jid=7089642,greenhouse,
2025-09-10,"Sep 10, 2025","Software Engineer, Machine Learning Platform Engineer ",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7137833?gh_jid=7137833,greenhouse,
2025-09-10,"Sep 10, 2025","Software Engineer, Data Infrastructure",figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5551686004?gh_jid=5551686004,greenhouse,
2025-09-10,"Sep 10, 2025",SMB Manager,asana,Sydney,https://www.asana.com/jobs/apply/7160600?gh_jid=7160600,greenhouse,
2025-09-10,"Sep 10, 2025",SMB Account Executive,asana,Dublin,https://www.asana.com/jobs/apply/7160840?gh_jid=7160840,greenhouse,
2025-09-10,"Sep 10, 2025",SMB Account Executive,asana,Sydney,https://www.asana.com/jobs/apply/7160932?gh_jid=7160932,greenhouse,
2025-09-10,"Sep 10, 2025",SMB Account Executive,asana,Dublin,https://www.asana.com/jobs/apply/7160920?gh_jid=7160920,greenhouse,
2025-09-10,"Sep 10, 2025",SMB Account Executive,asana,Tokyo,https://www.asana.com/jobs/apply/7160854?gh_jid=7160854,greenhouse,
2025-09-10,"Sep 10, 2025",SMB Account Executive,asana,Dublin,https://www.asana.com/jobs/apply/7160910?gh_jid=7160910,greenhouse,
2025-09-10,"Sep 10, 2025",Senior Technical Solutions Operations Engineer,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7186233/?gh_jid=7186233,greenhouse,
2025-09-10,"Sep 10, 2025","Senior Product Manager, Developer Monetization",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7233804?gh_jid=7233804,greenhouse,
2025-09-10,"Sep 10, 2025","Senior Product Manager, Ads Interface",discord,San Francisco Bay Area,https://job-boards.greenhouse.io/discord/jobs/8103515002,greenhouse,
2025-09-10,"Sep 10, 2025",Senior Applied Scientist - Large Language Models / Generative AI,datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/5065446/?gh_jid=5065446,greenhouse,
2025-09-10,"Sep 10, 2025","Security Engineer, Threat Response",asana,Warsaw,https://www.asana.com/jobs/apply/7192741?gh_jid=7192741,greenhouse,
2025-09-10,"Sep 10, 2025","Security Engineer, Application Security ",asana,Warsaw,https://www.asana.com/jobs/apply/7192729?gh_jid=7192729,greenhouse,
2025-09-10,"Sep 10, 2025",Product Manager I - Consumer Growth,coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7121952?gh_jid=7121952,greenhouse,
2025-09-10,"Sep 10, 2025",Product Manager I - Consumer Growth,coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7121821?gh_jid=7121821,greenhouse,
2025-09-10,"Sep 10, 2025",Operations Senior Associate,coinbase,Remote - Ireland,https://www.coinbase.com/careers/positions/7227731?gh_jid=7227731,greenhouse,
2025-09-10,"Sep 10, 2025",New Business Account Executive,asana,Dublin,https://www.asana.com/jobs/apply/7185087?gh_jid=7185087,greenhouse,
2025-09-10,"Sep 10, 2025","Manager II, Engineering - Runtime",datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7242621/?gh_jid=7242621,greenhouse,
2025-09-10,"Sep 10, 2025","Director, Engineering - Platform Security",datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7231165/?gh_jid=7231165,greenhouse,
2025-09-10,"Sep 10, 2025","Design Program Manager, Platform",figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5642356004?gh_jid=5642356004,greenhouse,
2025-09-10,"Sep 10, 2025",Compliance Program Manager,coinbase,"London, UK",https://www.coinbase.com/careers/positions/6625303?gh_jid=6625303,greenhouse,
2025-09-10,"Sep 10, 2025","Commercial Solutions Consultant (Berlin, Germany)",figma,"Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5645228004?gh_jid=5645228004,greenhouse,
2025-09-10,"Sep 10, 2025","Cloud Researcher, Infrastructure Monitoring",datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7238269/?gh_jid=7238269,greenhouse,
2025-09-10,"Sep 10, 2025","Assistant Controller, Prime Financing & Capital Markets",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7241709?gh_jid=7241709,greenhouse,
2025-09-10,"Sep 10, 2025","Assistant Controller, Prime Financing & Capital Markets",coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7241711?gh_jid=7241711,greenhouse,
2025-09-09,"Sep 09, 2025",Strategic Account Executive,datadog,"California, USA, Remote",https://careers.datadoghq.com/detail/7155024/?gh_jid=7155024,greenhouse,
2025-09-09,"Sep 09, 2025","Staff Software Engineer, Backend (Institutional - Settlements & Transfers)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7232387?gh_jid=7232387,greenhouse,
2025-09-09,"Sep 09, 2025","Staff Software Engineer, Backend (Institutional - Foundations)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6628033?gh_jid=6628033,greenhouse,
2025-09-09,"Sep 09, 2025","Staff Software Engineer, Backend (Institutional - Exchange)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6217958?gh_jid=6217958,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - Synthetics,datadog,"Paris, France",https://careers.datadoghq.com/detail/7054466/?gh_jid=7054466,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - Software Delivery,datadog,"Madrid, Spain",https://careers.datadoghq.com/detail/7058990/?gh_jid=7058990,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - REDAPL Resource Graph,datadog,"Paris, France",https://careers.datadoghq.com/detail/7077436/?gh_jid=7077436,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - Distributed Systems,datadog,"Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/6830435/?gh_jid=6830435,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - APM Troubleshooting Experience,datadog,"Portugal, Remote",https://careers.datadoghq.com/detail/7058968/?gh_jid=7058968,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - APM Troubleshooting Experience,datadog,"Dublin, Ireland; Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/7058935/?gh_jid=7058935,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - APM Troubleshooting Experience,datadog,"France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Spain, Remote; United Kingdom, Remote",https://careers.datadoghq.com/detail/7058947/?gh_jid=7058947,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - APM Troubleshooting Experience,datadog,"Lisbon, Portugal",https://careers.datadoghq.com/detail/7058954/?gh_jid=7058954,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - API Platform,datadog,"Denmark, Remote; Germany, Remote; Ireland, Remote; Poland, Remote; Sweden, Remote; Switzerland, Remote; United Kingdom, Remote",https://careers.datadoghq.com/detail/7215465/?gh_jid=7215465,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer - API Platform,datadog,"Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/7215462/?gh_jid=7215462,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer ,datadog,"Lisbon, Portugal",https://careers.datadoghq.com/detail/6476652/?gh_jid=6476652,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer ,datadog,"Bordeaux, France; Grenoble, France; Lyon, France; Madrid, Spain; Montpellier, France; Nantes, France; Paris, France; Sophia Antipolis, France",https://careers.datadoghq.com/detail/6476651/?gh_jid=6476651,greenhouse,
2025-09-09,"Sep 09, 2025",Staff Software Engineer ,datadog,"France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Spain, Remote; Sweden, Remote",https://careers.datadoghq.com/detail/6514572/?gh_jid=6514572,greenhouse,
2025-09-09,"Sep 09, 2025","Software Engineer, Backend (Institutional - Staking)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6739213?gh_jid=6739213,greenhouse,
2025-09-09,"Sep 09, 2025","Software Engineer, Backend (Institutional - Markets, Derivatives)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6968491?gh_jid=6968491,greenhouse,
2025-09-09,"Sep 09, 2025","Software Engineer, Backend (Institutional - Financing)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6886015?gh_jid=6886015,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Fullstack (Institutional - Markets, Onchain Products)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/5949461?gh_jid=5949461,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Frontend - Institutional Products",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7227046?gh_jid=7227046,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Frontend (Institutional - Foundations, Prime)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6659071?gh_jid=6659071,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Content Suitability",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7235955?gh_jid=7235955,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Backend (Institutional - Trading Derivatives)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6249394?gh_jid=6249394,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Backend (Institutional - Staking)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7236987?gh_jid=7236987,greenhouse,
2025-09-09,"Sep 09, 2025","Senior Software Engineer, Backend (Institutional - Markets, Derivatives)",coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6539959?gh_jid=6539959,greenhouse,
