date_iso,date_human,title,company,location,apply_url,source
2025-07-16,"Jul 16, 2025","Senior Product Designer, Core Product",discord,{'name': 'San Francisco Bay Area'},https://job-boards.greenhouse.io/discord/jobs/8024582002,Greenhouse:discord
2025-07-16,"Jul 16, 2025","Staff Software Engineer, Audio/Video Infrastructure",discord,{'name': 'San Francisco Bay Area'},https://job-boards.greenhouse.io/discord/jobs/7953473002,Greenhouse:discord
2025-07-18,"Jul 18, 2025","Senior Engineering Manager, Client Platforms",discord,{'name': 'San Francisco Bay Area'},https://job-boards.greenhouse.io/discord/jobs/8045535002,Greenhouse:discord
2025-07-18,"Jul 18, 2025","Senior Staff Software Engineer, Client Platform",discord,{'name': 'San Francisco Bay Area'},https://job-boards.greenhouse.io/discord/jobs/7803984002,Greenhouse:discord
2025-07-21,"Jul 21, 2025","Account Executive, Enterprise",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5426468004?gh_jid=5426468004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Enterprise (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5458801004?gh_jid=5458801004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Enterprise (Paris, France)",figma,"{'name': 'Paris, France'}",https://boards.greenhouse.io/figma/jobs/5428656004?gh_jid=5428656004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Enterprise - Public Sector (Sydney, Australia)",figma,"{'name': 'Sydney, Australia'}",https://boards.greenhouse.io/figma/jobs/5567678004?gh_jid=5567678004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Mid-Market",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5422236004?gh_jid=5422236004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Mid-Market (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5415515004?gh_jid=5415515004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, SMB",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5565447004?gh_jid=5565447004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Strategic",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5558737004?gh_jid=5558737004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Account Executive, Strategic (Paris, France)",figma,"{'name': 'Paris, France'}",https://boards.greenhouse.io/figma/jobs/5565921004?gh_jid=5565921004,Greenhouse:figma
2025-07-21,"Jul 21, 2025",Brand Marketing Strategist,figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5576030004?gh_jid=5576030004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Content Strategist, Product",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5546257004?gh_jid=5546257004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Customer Enablement Manager (Tokyo, Japan)",figma,"{'name': 'Tokyo, Japan'}",https://boards.greenhouse.io/figma/jobs/5552495004?gh_jid=5552495004,Greenhouse:figma
2025-07-21,"Jul 21, 2025",Data Scientist,figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5552580004?gh_jid=5552580004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Director, Sales Content & Solutions",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5575736004?gh_jid=5575736004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Director, Sales Development",figma,"{'name': 'San Francisco, CA • New York, NY'}",https://boards.greenhouse.io/figma/jobs/5565436004?gh_jid=5565436004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Director, Software Engineering - Growth",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5579903004?gh_jid=5579903004,Greenhouse:figma
2025-07-21,"Jul 21, 2025",Enterprise Solutions Consultant,figma,"{'name': 'San Francisco, CA'}",https://boards.greenhouse.io/figma/jobs/5478247004?gh_jid=5478247004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Commercial Sales (São Paulo, Brazil)",figma,"{'name': 'São Paulo, Brazil'}",https://boards.greenhouse.io/figma/jobs/5563744004?gh_jid=5563744004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Enterprise Sales",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5465794004?gh_jid=5465794004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Mid-Market Sales",figma,"{'name': 'New York, NY'}",https://boards.greenhouse.io/figma/jobs/5564202004?gh_jid=5564202004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Mid-Market Sales (Berlin, Germany)",figma,"{'name': 'Berlin, Germany'}",https://boards.greenhouse.io/figma/jobs/5412879004?gh_jid=5412879004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, SMB Sales (Berlin, Germany)",figma,"{'name': 'Berlin, Germany'}",https://boards.greenhouse.io/figma/jobs/5535968004?gh_jid=5535968004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, SMB Sales (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5415875004?gh_jid=5415875004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Sales Development",figma,"{'name': 'New York, NY'}",https://boards.greenhouse.io/figma/jobs/5586629004?gh_jid=5586629004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Software Engineering - Developer Tools (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5574708004?gh_jid=5574708004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Software Engineering - Infrastructure",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5568374004?gh_jid=5568374004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Software Engineering - Text and Vector",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5585865004?gh_jid=5585865004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Manager, Strategic Sales  (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5497551004?gh_jid=5497551004,Greenhouse:figma
2025-07-21,"Jul 21, 2025",Order Management Analyst,figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5575245004?gh_jid=5575245004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Product Designer, Design Systems Features",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5575216004?gh_jid=5575216004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Product Designer, Interactivity",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5567557004?gh_jid=5567557004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Product Manager, AI",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5574247004?gh_jid=5574247004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Product Manager, Developer Tools (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5572588004?gh_jid=5572588004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Regional Marketing Manager (São Paulo, Brazil)",figma,"{'name': 'São Paulo, Brazil'}",https://boards.greenhouse.io/figma/jobs/5580662004?gh_jid=5580662004,Greenhouse:figma
2025-07-21,"Jul 21, 2025",Security Engineer,figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5551463004?gh_jid=5551463004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, AI Infrastructure",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5551669004?gh_jid=5551669004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, AI Product",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5551730004?gh_jid=5551730004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, C++",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5552530004?gh_jid=5552530004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, Machine Learning",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5551532004?gh_jid=5551532004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, Mobile Platform",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5552512004?gh_jid=5552512004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, Production Engineering",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5551649004?gh_jid=5551649004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, Rendering & Animation",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5552522004?gh_jid=5552522004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Software Engineer, iOS",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5566267004?gh_jid=5566267004,Greenhouse:figma
2025-07-21,"Jul 21, 2025","Workforce Strategy Manager, Product Support",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5478269004?gh_jid=5478269004,Greenhouse:figma
2025-07-22,"Jul 22, 2025",Senior Threat Operations Specialist,discord,{'name': 'Australia'},https://job-boards.greenhouse.io/discord/jobs/8073357002,Greenhouse:discord
2025-07-22,"Jul 22, 2025","Account Executive, SMB (Berlin, Germany)",figma,"{'name': 'Berlin, Germany'}",https://boards.greenhouse.io/figma/jobs/5077339004?gh_jid=5077339004,Greenhouse:figma
2025-07-23,"Jul 23, 2025",Head of Ads Data Partners,discord,{'name': 'San Francisco Bay Area or Remote (U.S.)'},https://job-boards.greenhouse.io/discord/jobs/8067130002,Greenhouse:discord
2025-07-23,"Jul 23, 2025",Staff Software Engineer - UI and Interactions (Full-Stack),discord,{'name': 'San Francisco Bay Area or Remote (U.S.)'},https://job-boards.greenhouse.io/discord/jobs/8058456002,Greenhouse:discord
2025-07-23,"Jul 23, 2025",Staff Software Engineer – UI/UX Specialist,discord,{'name': 'San Francisco Bay Area or Remote (U.S.)'},https://job-boards.greenhouse.io/discord/jobs/7854326002,Greenhouse:discord
2025-07-23,"Jul 23, 2025","Manager, Customer Enablement (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5594475004?gh_jid=5594475004,Greenhouse:figma
2025-07-24,"Jul 24, 2025","Staff Software Engineer, Machine Learning",discord,{'name': 'San Francisco Bay Area or Remote (U.S)'},https://job-boards.greenhouse.io/discord/jobs/8090744002,Greenhouse:discord
2025-07-24,"Jul 24, 2025","Manager, SMB Sales",figma,"{'name': 'San Francisco, CA'}",https://boards.greenhouse.io/figma/jobs/5595303004?gh_jid=5595303004,Greenhouse:figma
2025-07-24,"Jul 24, 2025","Manager, Software Engineering - UI Platform & Design Systems",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5593119004?gh_jid=5593119004,Greenhouse:figma
2025-07-24,"Jul 24, 2025","Technical Account Manager (London, United Kingdom)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5587219004?gh_jid=5587219004,Greenhouse:figma
2025-07-25,"Jul 25, 2025",Account Manager - Mobile Gaming,discord,"{'name': 'Los Angeles, CA'}",https://job-boards.greenhouse.io/discord/jobs/8093067002,Greenhouse:discord
2025-07-27,"Jul 27, 2025","Customer Enablement Manager (London, United Kingdom or Berlin, Germany)",figma,"{'name': 'London, England'}",https://boards.greenhouse.io/figma/jobs/5534983004?gh_jid=5534983004,Greenhouse:figma
2025-07-28,"Jul 28, 2025",Account Manager - Mobile Gaming,discord,{'name': 'San Francisco Bay Area'},https://job-boards.greenhouse.io/discord/jobs/8083161002,Greenhouse:discord
2025-07-28,"Jul 28, 2025","Technical Program Manager, Accessibility",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5596695004?gh_jid=5596695004,Greenhouse:figma
2025-07-29,"Jul 29, 2025","Director, Software Engineering - Platform Services",figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5600388004?gh_jid=5600388004,Greenhouse:figma
2025-08-04,"Aug 04, 2025",Business Systems Architect,figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5610014004?gh_jid=5610014004,Greenhouse:figma
2025-08-04,"Aug 04, 2025",Data Engineer,figma,"{'name': 'San Francisco, CA • New York, NY • United States'}",https://boards.greenhouse.io/figma/jobs/5220003004?gh_jid=5220003004,Greenhouse:figma
2025-08-04,"Aug 04, 2025","Product Manager, Design Tools",figma,"{'name': 'San Francisco, CA • New York, NY'}",https://boards.greenhouse.io/figma/jobs/5505263004?gh_jid=5505263004,Greenhouse:figma
2025-08-04,"Aug 04, 2025","Regional Marketing Manager (Bengaluru, India)",figma,"{'name': 'Bengaluru, India'}",https://boards.greenhouse.io/figma/jobs/5565789004?gh_jid=5565789004,Greenhouse:figma
2025-08-05,"Aug 05, 2025","Associate Manager, Compliance",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6675524?gh_jid=6675524,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Associate Manager, Compliance",coinbase,{'name': 'Remote - Ireland'},https://www.coinbase.com/careers/positions/6986290?gh_jid=6986290,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Associate Manager, Compliance",coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6675509?gh_jid=6675509,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Associate Manager, EDD Compliance",coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6984450?gh_jid=6984450,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Associate Manager, Transaction Monitoring Compliance",coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6984453?gh_jid=6984453,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Concierge Agent III,coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6679866?gh_jid=6679866,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Customer Success Agent II,coinbase,"{'name': 'San Francisco, CA'}",https://www.coinbase.com/careers/positions/6979572?gh_jid=6979572,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Customer Success Agent II (Seattle, WA)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6979574?gh_jid=6979574,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Customer Support Supervisor,coinbase,"{'name': 'Hyderabad, India'}",https://www.coinbase.com/careers/positions/6313644?gh_jid=6313644,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Data Scientist II - Product Analytics,coinbase,"{'name': 'Berlin, Germany'}",https://www.coinbase.com/careers/positions/6746206?gh_jid=6746206,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Data Scientist II - Product Analytics,coinbase,{'name': 'Remote - UK'},https://www.coinbase.com/careers/positions/6746202?gh_jid=6746202,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Engineering Manager - AI Platform,coinbase,{'name': 'Remote - India'},https://www.coinbase.com/careers/positions/7074026?gh_jid=7074026,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Lead EDD Compliance Analyst,coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6984439?gh_jid=6984439,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Lead TMS Compliance Analyst,coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6984444?gh_jid=6984444,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Lead TMS Quality Compliance Analyst,coinbase,"{'name': 'Charlotte, NC'}",https://www.coinbase.com/careers/positions/6984448?gh_jid=6984448,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Principal Software Engineer, Backend - Platform",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6710137?gh_jid=6710137,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Principal Software Engineer, Backend - Platform",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6710135?gh_jid=6710135,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Principal Software Engineer, Backend - Platform",coinbase,{'name': 'Remote - India'},https://www.coinbase.com/careers/positions/6821476?gh_jid=6821476,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Product Designer II - Consumer,coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6713603?gh_jid=6713603,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Product Designer II - Consumer Trading,coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6947511?gh_jid=6947511,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Analytics Engineer,coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6884044?gh_jid=6884044,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Analytics Engineer,coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6884049?gh_jid=6884049,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Applied Scientist (Pricing),coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6260039?gh_jid=6260039,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Product Designer - (Institutional, Custody)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6545489?gh_jid=6545489,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Product Designer - Consumer,coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6713614?gh_jid=6713614,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Product Manager - Consumer Trading (Coinbase Advanced),coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6563927?gh_jid=6563927,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Product Manager - Consumer Trading (Coinbase Advanced),coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6989011?gh_jid=6989011,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Product Manager - Risk and Policy,coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6993372?gh_jid=6993372,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Site Reliability Engineer - (Institutional),coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7011662?gh_jid=7011662,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer (Consumer - Growth & App Infra, Growth Foundations)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6276169?gh_jid=6276169,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025",Senior Software Engineer - AI Platform,coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7090083?gh_jid=7090083,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Blockchain Platform)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/7059328?gh_jid=7059328,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Blockchain Platform)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7059327?gh_jid=7059327,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Consumer -  International)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/7012102?gh_jid=7012102,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Consumer - Growth)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6650938?gh_jid=6650938,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Consumer - Growth)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6650932?gh_jid=6650932,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Consumer - Stablecoin)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7011582?gh_jid=7011582,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend (Consumer - Stablecoin)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6570384?gh_jid=6570384,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend - AI DevX",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7075417?gh_jid=7075417,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend - DevX CI",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7071511?gh_jid=7071511,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend - Financial Hub",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7009448?gh_jid=7009448,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Backend - Infra Core Reliability",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7075421?gh_jid=7075421,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Data Platform",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6322902?gh_jid=6322902,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Data Platform",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6322904?gh_jid=6322904,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Frontend (Consumer - Trading)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6946526?gh_jid=6946526,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Frontend - Developer Experience",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7071563?gh_jid=7071563,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Frontend - Risk Platform",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6831728?gh_jid=6831728,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Infrastructure (Platform - Core Reliability)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6881692?gh_jid=6881692,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Infrastructure (Platform - Datastores)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6196407?gh_jid=6196407,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Infrastructure (Platform - Datastores)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6196410?gh_jid=6196410,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Infrastructure (Platform)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6206391?gh_jid=6206391,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Software Engineer, Infrastructure (Platform)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6206378?gh_jid=6206378,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Staff Software Engineer, Backend (Consumer - Trading)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6947953?gh_jid=6947953,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Staff Software Engineer, Backend (Platform - Risk)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6698657?gh_jid=6698657,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Staff Software Engineer, Backend (Platform - Risk)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6698654?gh_jid=6698654,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Senior Staff Software Engineer, Backend - Platform",coinbase,{'name': 'Remote - India'},https://www.coinbase.com/careers/positions/6391332?gh_jid=6391332,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend  (Consumer - Coinbase Card)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6535287?gh_jid=6535287,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend  (Consumer - Growth)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6650914?gh_jid=6650914,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend  (Consumer - Trading)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6812261?gh_jid=6812261,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend  (Consumer - Trading)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6869392?gh_jid=6869392,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend (Consumer - Growth)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6650921?gh_jid=6650921,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend (Consumer - Stablecoin)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6570379?gh_jid=6570379,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend - Blockchain Platform",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/7059313?gh_jid=7059313,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Backend - Blockchain Platform",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/7059317?gh_jid=7059317,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Frontend (Coinbase One)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6222470?gh_jid=6222470,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Frontend (Consumer - Growth)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6652883?gh_jid=6652883,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Frontend (Trust and Loyalty)",coinbase,{'name': 'Remote - Canada'},https://www.coinbase.com/careers/positions/6204422?gh_jid=6204422,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Frontend - Risk Platform",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6946930?gh_jid=6946930,Greenhouse:coinbase
2025-08-05,"Aug 05, 2025","Software Engineer, Full Stack (EAA)",coinbase,{'name': 'Remote - USA'},https://www.coinbase.com/careers/positions/6652031?gh_jid=6652031,Greenhouse:coinbase
